,userId,user_vector,avg_rating,num_movies_rated
524,525,"[3.5        3.23913043 3.25454545 3.45220588 3.46808511 3.5617284
 3.44594595 3.70833333 3.56666667 3.75       3.55940594 3.75
 3.41489362 3.45588235 3.64285714 3.41666667 3.41935484 4.
 3.5        3.        ]",3.452797202797203,286
525,526,"[4.21428571 3.75       3.75       4.375      4.5        4.21428571
 3.75       4.25       4.         0.         4.27083333 0.
 4.16666667 0.         4.         0.         3.5        0.
 0.         0.        ]",4.224137931034483,29
526,527,"[4.225      4.2        4.21428571 4.39130435 4.38461538 3.8
 4.32       4.         4.21428571 4.1        4.1        4.
 4.33333333 4.28571429 3.33333333 4.         4.         5.
 0.         0.        ]",4.205128205128205,78
527,528,"[3.16666667 3.         3.         3.45       2.5        3.625
 3.57692308 3.77272727 3.70833333 4.         3.43181818 2.25
 3.25       0.         3.83333333 4.5        3.6        0.
 0.         0.        ]",3.4342105263157894,38
528,529,"[3.66666667 3.         3.         2.625      3.         3.
 4.         0.         4.         0.         0.         0.
 0.         3.         0.         0.         0.         0.
 0.         0.        ]",2.9,10
529,530,"[4.         0.         0.         4.14285714 5.         4.33333333
 3.83333333 4.         4.         0.         4.         0.
 3.66666667 0.         4.         0.         4.         5.
 0.         0.        ]",3.9411764705882355,17
530,531,"[3.57142857 0.         0.         2.33333333 2.         3.
 3.5        4.         4.         2.         4.         0.
 3.         0.         0.         0.         0.         3.
 0.         0.        ]",3.5454545454545454,11
531,532,"[4.25       0.         0.         3.33333333 4.         3.66666667
 4.16666667 4.         4.3        4.66666667 4.07692308 0.
 4.33333333 0.         5.         0.         0.         3.
 4.         0.        ]",4.041666666666667,24
532,533,"[4.35714286 5.         5.         4.2        5.         4.
 4.57142857 4.5        4.5        4.27777778 4.33333333 3.5
 4.4        0.         5.         0.         4.         5.
 0.         0.        ]",4.325,20
533,534,"[3.7147651  3.84444444 3.85714286 3.91869919 3.87096774 3.91463415
 3.76123596 3.81944444 3.75625    4.3125     3.75925926 3.77272727
 3.65306122 4.         3.83333333 0.         3.48913043 3.6
 4.5        0.        ]",3.813953488372093,301
534,535,"[0.         0.         0.         2.77777778 0.         2.66666667
 1.         2.         1.         0.         3.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",2.6666666666666665,12
535,536,"[4.         0.         0.         3.2        0.         3.
 3.5        2.         3.66666667 3.         4.18181818 0.
 3.2        0.         5.         0.         5.         3.
 0.         0.        ]",3.6,20
536,537,"[4.8        0.         0.         4.33333333 4.66666667 4.
 4.9        4.625      4.92857143 5.         4.3125     4.
 5.         0.         1.         5.         4.66666667 4.5
 0.         0.        ]",4.475,20
537,538,"[4.5        4.7        4.66666667 4.4        4.4        4.25
 0.         0.         0.         0.         4.         4.
 0.         4.66666667 2.5        0.         4.5        4.5
 0.         0.        ]",4.323529411764706,17
538,539,"[4.4375     4.42857143 4.42857143 3.90625    4.3        4.
 4.         3.         2.         5.         3.83333333 0.
 2.75       3.5        3.5        0.         4.5        0.
 0.         0.        ]",3.8636363636363638,22
539,540,"[4.125      0.         4.         3.85714286 4.         3.16666667
 4.25       4.4        4.11111111 4.         4.14285714 3.83333333
 4.42857143 4.         5.         0.         4.5        0.
 0.         0.        ]",4.166666666666667,21
540,541,"[3.41176471 3.5        2.6        3.15789474 3.         3.58333333
 3.27272727 3.11111111 3.53333333 3.5        4.2        4.5
 3.25       4.         5.         0.         0.         3.5
 0.         0.        ]",3.391304347826087,46
541,542,"[3.59090909 4.2        4.         3.25       3.88888889 4.05
 3.45454545 4.11111111 3.46875    2.75       3.80434783 3.625
 3.69230769 4.41666667 0.         0.         2.66666667 3.5
 0.         0.        ]",3.5161290322580645,62
542,543,"[5.         5.         5.         4.44827586 5.         4.38235294
 4.77777778 5.         5.         5.         4.10714286 5.
 4.83333333 5.         3.5        0.         5.         4.
 0.         0.        ]",4.6,45
543,544,"[4.         3.         3.         3.66666667 3.         3.
 4.5        0.         4.5        5.         4.         4.
 5.         0.         0.         0.         0.         0.
 0.         0.        ]",4.0,7
544,545,"[2.625      0.         3.         3.         2.5        0.
 3.375      4.25       4.125      0.         3.5        0.
 3.66666667 0.         2.5        0.         3.5        2.5
 0.         0.        ]",3.409090909090909,11
545,546,"[3.8        0.         3.         3.5        4.         0.
 3.44444444 2.66666667 3.5        3.83333333 2.83333333 2.
 3.         0.         1.         0.         0.         0.
 0.         0.        ]",3.3461538461538463,26
546,547,"[0.         0.         0.         4.75       0.         4.
 3.         4.         4.         0.         4.16666667 4.5
 0.         0.         3.         0.         0.         0.
 5.         0.        ]",4.2727272727272725,11
547,548,"[4.16666667 0.         0.         4.5        4.         2.66666667
 4.25       4.5        4.75       0.         4.1        3.5
 0.         0.         4.75       3.5        0.         0.
 0.         0.        ]",4.133333333333334,15
548,549,"[3.         0.         1.         0.         3.         0.
 4.28571429 4.66666667 4.75       0.         5.         5.
 4.33333333 0.         5.         0.         5.         0.
 0.         0.        ]",4.0,9
549,550,"[4.18181818 3.83333333 4.25       4.25       4.         4.
 4.15       4.         4.2        0.         3.71428571 0.
 4.33333333 0.         4.5        0.         4.         0.
 0.         0.        ]",3.9722222222222223,18
550,551,"[3.86666667 4.         4.125      3.86666667 4.         4.11111111
 3.73469388 3.70588235 3.72727273 4.         3.69642857 3.8125
 3.73684211 0.         4.08333333 4.         4.         0.
 4.         0.        ]",3.77027027027027,74
551,552,"[3.14       4.         3.         3.18604651 3.61111111 3.13157895
 2.55357143 3.23333333 2.93181818 2.5625     3.38541667 2.66666667
 2.77777778 3.66666667 3.55555556 0.         4.         3.
 3.25       0.        ]",3.075,100
552,553,"[4.33333333 0.         0.         4.04166667 4.         3.9375
 4.42857143 4.4        4.38888889 0.         4.40625    4.
 4.5        0.         4.         0.         0.         0.
 4.         0.        ]",4.337209302325581,43
553,554,"[2.85714286 3.         3.55555556 3.26666667 3.1        4.4375
 3.2        3.5        3.83333333 2.         4.17391304 4.
 0.         3.88888889 4.         0.         3.         5.
 0.         0.        ]",3.782608695652174,46
554,555,"[3.29787234 4.         3.28571429 3.44736842 3.45454545 3.62903226
 3.29333333 3.5862069  3.35483871 2.83333333 3.73684211 3.54545455
 3.04411765 3.25       4.33333333 0.         4.         3.42857143
 1.         0.        ]",3.420689655172414,290
555,556,"[4.21875    5.         4.66666667 4.33333333 4.03846154 3.5
 4.11111111 0.         3.5        4.         3.5        4.
 4.25       4.5        0.         0.         4.125      0.
 0.         0.        ]",4.105263157894737,19
556,557,"[3.92857143 4.         4.         4.         0.         3.75
 4.25       5.         4.875      0.         3.875      5.
 3.16666667 0.         4.         0.         4.5        0.
 0.         0.        ]",4.083333333333333,12
557,558,"[3.83333333 4.5        4.6        3.90909091 3.5        3.77777778
 4.         3.         3.72727273 2.         3.83333333 4.
 3.5        5.         4.5        0.         0.         0.
 0.         0.        ]",3.735294117647059,34
558,559,"[3.26923077 3.77777778 3.5        3.07407407 3.57142857 3.09090909
 3.23333333 3.44444444 3.31578947 3.5        3.44444444 2.5
 3.23076923 3.44444444 3.66666667 0.         3.         3.
 0.         0.        ]",3.227272727272727,66
559,560,"[3.425      3.42857143 3.33333333 3.47311828 3.44444444 3.38372093
 3.56707317 3.76530612 3.72463768 3.625      3.60679612 3.7
 3.525      3.44444444 3.72727273 3.8        3.46428571 3.14285714
 4.5        0.        ]",3.5368852459016393,244
560,561,"[3.2254902  3.         3.025      3.32272727 3.27941176 3.14705882
 3.27972028 3.39215686 3.22619048 3.35714286 3.44736842 3.58
 3.24193548 3.         3.80434783 0.         2.74074074 3.16666667
 3.5        0.        ]",3.3254237288135595,295
561,562,"[3.85       4.5        4.125      4.04166667 3.90909091 4.08064516
 3.83333333 4.2826087  4.02439024 3.96153846 4.20588235 4.25
 3.83333333 4.33333333 4.         4.         4.25       3.25
 3.75       0.        ]",4.048872180451128,133
562,563,"[3.30555556 3.61111111 3.34090909 3.29569892 3.36111111 3.3028169
 3.6875     3.5        3.125      3.5        3.29591837 3.5
 3.5        3.90625    4.         0.         3.58333333 0.
 0.         0.        ]",3.30078125,128
563,564,"[3.25       1.         2.25       3.66666667 4.         3.5
 3.22727273 3.65789474 3.40909091 3.5        3.58695652 3.625
 3.16666667 3.5        2.25       0.         2.         0.
 0.         0.        ]",3.6176470588235294,102
564,565,"[3.4        3.         3.         3.3        0.         3.66666667
 3.         3.         3.42857143 0.         4.16666667 0.
 0.         3.         5.         0.         3.         5.
 0.         0.        ]",3.4705882352941178,17
565,566,"[3.46153846 0.         4.         3.72222222 3.5        3.9375
 3.5        3.4        3.46153846 0.         3.72222222 4.
 3.66666667 0.         4.5        0.         3.         3.
 0.         0.        ]",3.658536585365854,41
566,567,"[1.90217391 2.30555556 2.2027027  2.13636364 1.85135135 2.6
 1.80729167 2.02631579 2.13461538 1.92307692 2.40740741 2.46153846
 2.04545455 1.5        2.20833333 0.         1.86170213 4.75
 4.         3.        ]",2.106986899563319,229
567,568,"[3.16666667 0.         2.75       3.71428571 3.5        4.
 3.         4.5        3.83333333 0.         4.28571429 0.
 3.25       0.         4.75       0.         0.         4.5
 0.         0.        ]",3.8636363636363638,11
568,569,"[4.         4.         4.         3.8        4.         3.75
 4.11111111 4.25       4.         0.         3.66666667 0.
 4.         4.         3.         0.         4.         4.
 0.         0.        ]",4.0,14
569,570,"[3.46969697 3.5        3.14285714 3.296875   3.4375     3.42857143
 3.44047619 3.56666667 3.46875    3.375      3.63333333 3.27777778
 3.51666667 3.         3.64285714 0.         3.5        0.
 0.         0.        ]",3.4313725490196076,102
570,571,"[3.5        4.         0.         3.         2.5        4.
 3.5        4.         2.73684211 2.5625     3.33333333 3.
 2.66666667 3.         0.         0.         0.         0.
 1.         0.        ]",2.6792452830188678,53
571,572,"[3.66666667 4.         4.5        3.90625    3.4        3.85714286
 3.8        4.66666667 4.         4.5        4.35       4.5
 3.57142857 3.         4.57142857 0.         4.         5.
 5.         0.        ]",4.177215189873418,79
572,573,"[4.02459016 4.40909091 4.17857143 4.27966102 4.09375    4.08333333
 4.21264368 4.26666667 4.19354839 4.25       4.22       4.57692308
 4.17073171 4.5        4.36363636 0.         4.21428571 5.
 4.         0.        ]",4.22093023255814,172
573,574,"[3.75  4.    4.    3.75  4.    4.    3.8   3.    3.6   0.    3.875 0.
 4.    4.    4.5   0.    4.    0.    0.    0.   ]",3.857142857142857,14
574,575,"[5.    0.    0.    3.375 0.    3.25  0.    3.5   3.5   3.    3.5   3.
 0.    0.    3.    0.    0.    0.    0.    0.   ]",3.357142857142857,14
575,576,"[1.5        0.         0.         2.625      4.         1.
 2.16666667 4.5        2.75       4.         2.5        0.
 1.25       0.         0.         0.         0.         0.
 0.         0.        ]",2.4285714285714284,7
576,577,"[3.63333333 3.         3.16666667 3.4        3.33333333 3.73333333
 3.57142857 3.14285714 3.41176471 3.75       3.77777778 4.
 3.4        3.         4.25       0.         0.         3.75
 0.         0.        ]",3.5641025641025643,78
577,578,"[5.         0.         3.5        4.16666667 0.         4.
 4.75       5.         4.16666667 0.         3.83333333 5.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",4.05,10
578,579,"[3.88888889 3.91666667 3.78571429 4.15789474 4.         4.4375
 3.85714286 5.         4.6        4.         4.15789474 4.
 3.6        3.77777778 4.         0.         5.         0.
 0.         0.        ]",4.075,40
579,580,"[3.64285714 3.14285714 3.05555556 3.19811321 3.64285714 3.25
 3.78571429 3.68888889 3.7962963  3.77777778 3.51428571 3.80555556
 3.6375     2.75       3.94444444 4.         4.5        3.3
 1.9        0.        ]",3.525,220
580,581,"[4.25       4.25       4.25       4.5        4.25       4.1
 4.375      4.16666667 4.4        0.         4.16666667 4.5
 4.25       0.         4.25       0.         4.5        0.
 0.         0.        ]",4.25,20
581,582,"[4.17857143 3.83333333 4.125      3.66666667 4.625      4.25
 3.86842105 4.16666667 3.86363636 4.         3.85       4.2
 3.8        0.         3.75       0.         4.16666667 0.
 0.         0.        ]",3.9193548387096775,31
582,583,"[3.35714286 3.21428571 3.35714286 3.36206897 3.         3.5
 3.         3.25       4.         3.         3.27777778 0.
 0.         3.14285714 4.         0.         4.         0.
 0.         0.        ]",3.3142857142857145,35
583,584,"[4.6        4.75       4.14285714 3.85       4.5        4.28571429
 4.31578947 3.57142857 4.44444444 4.         4.36842105 0.
 4.         4.5        5.         0.         5.         0.
 0.         0.        ]",4.1,50
584,585,"[3.75       4.         0.         4.11111111 4.         4.25
 4.25       4.35714286 4.35714286 0.         4.27777778 4.125
 3.5        0.         5.         0.         4.         0.
 4.         0.        ]",4.256756756756757,37
585,586,"[4.43571429 4.62820513 4.58974359 4.44444444 4.56       4.19230769
 4.4296875  4.40909091 4.2        4.66666667 4.05769231 3.625
 4.29268293 4.5        3.875      0.         4.38095238 4.33333333
 0.         5.        ]",4.381147540983607,122
586,587,"[4.0952381  4.33333333 3.875      3.87301587 4.         4.16666667
 4.07142857 4.36363636 4.125      1.         4.36585366 4.5
 4.07142857 3.         3.5        0.         0.         4.25
 0.         0.        ]",4.0,89
587,588,"[2.71428571 0.         0.         3.77777778 0.         3.
 3.2        3.72727273 3.6        0.         3.5625     3.
 2.6        0.         4.         0.         3.         3.
 0.         0.        ]",3.3870967741935485,31
588,589,"[4.5        0.         4.         4.5        0.         4.75
 5.         4.75       4.5        0.         4.25       0.
 4.         0.         4.33333333 0.         4.         0.
 0.         0.        ]",4.277777777777778,18
589,590,"[3.1952381  3.78947368 3.328125   2.95705521 3.36666667 3.32876712
 3.16412214 3.51492537 3.24742268 3.10416667 3.66774194 3.32258065
 3.17857143 3.72222222 3.92307692 4.         3.66666667 3.63333333
 3.78571429 0.        ]",3.299757281553398,412
590,591,"[4.375      4.         4.         3.72727273 3.5        3.33333333
 3.71428571 2.         2.25       2.5        3.125      3.5
 3.25       0.         4.         0.         0.         5.
 0.         0.        ]",3.2666666666666666,30
591,592,"[3.61111111 5.         4.5        3.63157895 3.75       4.11111111
 3.72       3.6        3.61111111 2.33333333 4.23076923 4.
 3.8        5.         4.5        0.         5.         4.
 0.         0.        ]",3.6666666666666665,51
592,593,"[2.64285714 3.25       3.25       2.96153846 2.92857143 3.16666667
 2.65384615 3.625      3.31818182 0.         3.65384615 3.375
 2.66666667 3.5        3.5        0.         3.1        0.
 4.         0.        ]",3.1296296296296298,54
593,594,"[4.32352941 4.66666667 4.42857143 4.33333333 4.22222222 4.5462963
 4.43617021 4.23076923 3.875      2.375      4.30487805 2.5
 4.375      4.625      4.16666667 0.         5.         0.
 0.         0.        ]",4.266949152542373,118
594,595,"[4.   0.   0.   4.   5.   4.   4.   4.   4.5  0.   4.25 3.   4.   0.
 0.   0.   0.   0.   0.   0.  ]",3.888888888888889,9
595,596,"[3.53092784 3.89393939 3.82258065 3.57142857 3.53409091 3.61764706
 3.42035398 3.33333333 3.42857143 3.42307692 3.54285714 3.65789474
 3.52325581 3.75       3.5        0.         3.58       2.66666667
 4.         0.        ]",3.5064102564102564,234
596,597,"[3.75555556 3.5        4.18181818 3.96296296 3.875      3.96363636
 3.47058824 3.9375     3.61666667 4.3        4.16091954 3.93333333
 4.04347826 3.81818182 4.58333333 5.         0.         4.
 4.2        0.        ]",3.995614035087719,228
597,598,"[3.4        1.         1.         3.4        3.66666667 3.4
 5.         5.         5.         0.         5.         5.
 5.         1.         0.         0.         5.         0.
 0.         0.        ]",4.2,10
598,599,"[2.71938776 2.75892857 2.39552239 2.43287037 2.64150943 2.67948718
 2.70116618 2.82653061 2.69285714 2.36813187 2.89638554 2.875
 2.75       2.58108108 3.         3.45454545 2.93939394 2.55263158
 3.44444444 3.        ]",2.6640767824497256,1094
599,600,"[2.97619048 2.91304348 2.83653846 2.96478873 3.30357143 2.88297872
 2.44375    2.78888889 2.47468354 2.68518519 2.80645161 2.71052632
 2.69444444 3.29166667 2.39285714 3.5        2.16666667 3.6
 2.66666667 0.        ]",2.83955223880597,402
600,601,"[4.38235294 4.58333333 4.58333333 4.27272727 4.42857143 4.25
 4.27777778 4.5        4.35714286 0.         4.31818182 4.7
 4.40909091 0.         4.25       4.         4.5        4.
 0.         5.        ]",4.37,50
601,602,"[3.11764706 0.         2.66666667 3.34782609 4.         3.29411765
 3.52173913 3.57142857 3.72       0.         3.48717949 3.5
 3.375      0.         4.2        0.         0.         2.2
 3.5        0.        ]",3.3943661971830985,71
602,603,"[3.06       4.         3.11111111 3.26       3.73684211 3.31
 3.07792208 3.63013699 3.53398058 3.28947368 3.57894737 3.56410256
 3.075      3.6875     3.         4.2        0.         4.16666667
 4.57142857 0.        ]",3.4536082474226806,388
603,604,"[3.66666667 3.66666667 3.83333333 3.17647059 3.6        3.125
 3.55       3.72727273 3.73333333 3.8        3.52941176 0.
 3.4        3.         3.         0.         3.         3.5
 0.         0.        ]",3.480769230769231,52
604,605,"[3.15789474 2.91176471 3.13793103 3.25892857 3.11267606 3.30645161
 3.         3.07142857 3.22727273 3.07142857 3.10344828 3.3
 3.27272727 3.19444444 2.5        0.         3.67857143 3.
 0.         0.        ]",3.176470588235294,119
605,606,"[3.34615385 3.61904762 3.525      3.48595506 3.42105263 3.74358974
 2.85384615 3.67213115 3.55434783 3.25       3.74100719 3.8452381
 3.39189189 3.73684211 3.625      4.         3.22222222 3.28571429
 3.8        0.        ]",3.5950323974082075,463
606,607,"[3.375      3.         3.2        3.33333333 3.27272727 3.83333333
 3.82926829 3.66666667 4.         3.93333333 4.05882353 4.55555556
 2.9047619  2.5        5.         0.         5.         4.
 0.         0.        ]",3.6875,96
607,608,"[3.07894737 3.09677419 2.34693878 2.74390244 2.85714286 2.9
 3.23381295 3.4875     3.51086957 3.33333333 3.365625   3.44736842
 3.19148936 2.78571429 3.55       3.         3.58333333 3.07142857
 3.75       0.        ]",3.0682819383259914,454
608,609,"[3.33333333 3.         3.         3.33333333 3.         3.
 3.14285714 3.33333333 3.25       3.         3.25       0.
 3.         0.         3.         3.         3.         4.
 0.         0.        ]",3.176470588235294,17
609,610,"[3.67105263 3.87804878 3.71212121 3.66666667 3.66901408 3.71186441
 3.54705882 3.72377622 3.58627451 3.52922078 3.85319149 3.76153846
 3.66118421 4.25       3.74       4.5        3.60377358 3.67647059
 4.5625     0.        ]",3.6755555555555555,675
