movieId,title,genres
1704,Good Will Hunting (1997),Drama|Romance
1707,Home Alone 3 (1997),Children|Comedy
1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1721,Titanic (1997),Drama|Romance
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller
1729,Jackie Brown (1997),Crime|Drama|Thriller
1730,Kundun (1997),Drama
1735,Great Expectations (1998),Drama|Romance
1747,Wag the Dog (1997),Comedy
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
1752,Hard Rain (1998),Action|Crime|Thriller
1753,Half Baked (1998),Comedy
1754,Fallen (1998),Crime|Drama|Fantasy|Thriller
1760,Spice World (1997),Comedy
1762,Deep Rising (1998),Action|Horror|Sci-Fi
1770,B. Monkey (1998),Crime|Romance|Thriller
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
1779,Sphere (1998),Sci-Fi|Thriller
1784,As Good as It Gets (1997),Comedy|Drama|Romance
1785,King of New York (1990),Crime|Thriller
1791,Twilight (1998),Crime|Drama|Thriller
1792,U.S. Marshals (1998),Action|Crime|Thriller
1797,Everest (1998),Documentary|IMAX
1798,Hush (1998),Thriller
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller
1806,Paulie (1998),Adventure|Children|Comedy
1831,Lost in Space (1998),Action|Adventure|Sci-Fi
1833,Mercury Rising (1998),Action|Drama|Thriller
1835,City of Angels (1998),Drama|Fantasy|Romance
1840,He Got Game (1998),Drama
1845,Zero Effect (1998),Comedy|Mystery|Thriller
1862,Species II (1998),Horror|Sci-Fi
1863,Major League: Back to the Minors (1998),Comedy
1867,Tarzan and the Lost City (1998),Action|Adventure
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller
1881,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical
1882,Godzilla (1998),Action|Sci-Fi|Thriller
1883,Bulworth (1998),Comedy|Drama|Romance
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1888,Hope Floats (1998),Comedy|Drama|Romance
1889,Insomnia (1997),Drama|Mystery|Thriller
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1913,Picnic at Hanging Rock (1975),Drama|Mystery
1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
1920,Small Soldiers (1998),Animation|Children|Fantasy|War
1921,Pi (1998),Drama|Sci-Fi|Thriller
1923,There's Something About Mary (1998),Comedy|Romance
1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi
1927,All Quiet on the Western Front (1930),Action|Drama|War
1928,Cimarron (1931),Drama|Western
1929,Grand Hotel (1932),Drama|Romance
1931,Mutiny on the Bounty (1935),Adventure|Drama
1934,You Can't Take It with You (1938),Comedy|Romance
1936,Mrs. Miniver (1942),Drama|War
1937,Going My Way (1944),Comedy|Drama|Musical
1940,Gentleman's Agreement (1947),Drama
1941,Hamlet (1948),Drama
1942,All the King's Men (1949),Drama
1944,From Here to Eternity (1953),Drama|Romance|War
1945,On the Waterfront (1954),Crime|Drama
1946,Marty (1955),Drama|Romance
1947,West Side Story (1961),Drama|Musical|Romance
1948,Tom Jones (1963),Adventure|Comedy|Romance
1950,In the Heat of the Night (1967),Drama|Mystery
1951,Oliver! (1968),Drama|Musical
1952,Midnight Cowboy (1969),Drama
1954,Rocky (1976),Drama
1955,Kramer vs. Kramer (1979),Drama
1956,Ordinary People (1980),Drama
1957,Chariots of Fire (1981),Drama
1958,Terms of Endearment (1983),Comedy|Drama
1959,Out of Africa (1985),Drama|Romance
1961,Rain Man (1988),Drama
1962,Driving Miss Daisy (1989),Drama
1963,Take the Money and Run (1969),Comedy|Crime
1965,Repo Man (1984),Comedy|Sci-Fi
1967,Labyrinth (1986),Adventure|Fantasy|Musical
1974,Friday the 13th (1980),Horror|Mystery|Thriller
1975,Friday the 13th Part 2 (1981),Horror
1979,Friday the 13th Part VI: Jason Lives (1986),Horror
1980,Friday the 13th Part VII: The New Blood (1988),Horror
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
1982,Halloween (1978),Horror
1983,Halloween II (1981),Horror
1984,Halloween III: Season of the Witch (1982),Horror
1985,Halloween 4: The Return of Michael Myers (1988),Horror
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror
1987,Prom Night (1980),Horror
1991,Child's Play (1988),Horror|Thriller
1992,Child's Play 2 (1990),Horror|Thriller
1993,Child's Play 3 (1991),Comedy|Horror|Thriller
1994,Poltergeist (1982),Horror|Thriller
1995,Poltergeist II: The Other Side (1986),Horror|Thriller
1996,Poltergeist III (1988),Horror|Thriller
1998,Exorcist II: The Heretic (1977),Horror
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
2003,Gremlins (1984),Comedy|Horror
2004,Gremlins 2: The New Batch (1990),Comedy|Horror
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
2010,Metropolis (1927),Drama|Sci-Fi
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
2014,Freaky Friday (1977),Children|Comedy|Fantasy
2017,Babes in Toyland (1961),Children|Fantasy|Musical
2018,Bambi (1942),Animation|Children|Drama
2020,Dangerous Liaisons (1988),Drama|Romance
2021,Dune (1984),Adventure|Sci-Fi
2025,Lolita (1997),Drama|Romance
2026,Disturbing Behavior (1998),Horror|Thriller
2028,Saving Private Ryan (1998),Action|Drama|War
2036,Blank Check (1994),Children|Comedy
2042,D2: The Mighty Ducks (1994),Children|Comedy
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
2060,BASEketball (1998),Comedy
2064,Roger & Me (1989),Documentary
2066,Out of the Past (1947),Film-Noir
2067,Doctor Zhivago (1965),Drama|Romance|War
2076,Blue Velvet (1986),Drama|Mystery|Thriller
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
2084,Newsies (1992),Children|Musical
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical
2088,Popeye (1980),Adventure|Comedy|Musical
2091,Return from Witch Mountain (1978),Children|Sci-Fi
2093,Return to Oz (1985),Adventure|Children|Fantasy
2096,Sleeping Beauty (1959),Animation|Children|Musical
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
2099,Song of the South (1946),Adventure|Animation|Children|Musical
2100,Splash (1984),Comedy|Fantasy|Romance
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical
2105,Tron (1982),Action|Adventure|Sci-Fi
2106,Swing Kids (1993),Drama|War
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
2119,Maximum Overdrive (1986),Horror
2120,Needful Things (1993),Drama|Horror
2121,Cujo (1983),Horror|Thriller
2122,Children of the Corn (1984),Horror|Thriller
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller
2132,Who's Afraid of Virginia Woolf? (1966),Drama
2133,Adventures in Babysitting (1987),Adventure|Comedy
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi
2135,Doctor Dolittle (1967),Adventure|Children|Musical
2137,Charlotte's Web (1973),Animation|Children
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
2143,Legend (1985),Adventure|Fantasy|Romance
2144,Sixteen Candles (1984),Comedy|Romance
2145,Pretty in Pink (1986),Comedy|Drama|Romance
2146,St. Elmo's Fire (1985),Drama|Romance
2148,House (1986),Comedy|Fantasy|Horror
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror
2152,Air Bud: Golden Receiver (1998),Children|Comedy
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
2160,Rosemary's Baby (1968),Drama|Horror|Thriller
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller
2167,Blade (1998),Action|Horror|Thriller
2170,Wrongfully Accused (1998),Action|Comedy
2174,Beetlejuice (1988),Comedy|Fantasy
2175,Déjà Vu (1997),Drama|Romance
2176,Rope (1948),Crime|Drama|Thriller
2177,Family Plot (1976),Comedy|Thriller
2178,Frenzy (1972),Thriller
2179,Topaz (1969),Thriller
2180,Torn Curtain (1966),Thriller
2181,Marnie (1964),Drama|Mystery|Romance|Thriller
2185,I Confess (1953),Thriller
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
2187,Stage Fright (1950),Mystery|Romance|Thriller
2193,Willow (1988),Action|Adventure|Fantasy
2196,Knock Off (1998),Action
2202,Lifeboat (1944),Drama|War
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller
2204,Saboteur (1942),Mystery|Thriller
2205,Mr. & Mrs. Smith (1941),Comedy|Romance
2206,Suspicion (1941),Film-Noir|Mystery|Thriller
2207,Jamaica Inn (1939),Drama
2210,Sabotage (1936),Thriller
2211,Secret Agent (1936),Thriller
2231,Rounders (1998),Drama
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
2241,Class (1983),Comedy
2243,Broadcast News (1987),Comedy|Drama|Romance
2245,Working Girl (1988),Comedy|Drama|Romance
2247,Married to the Mob (1988),Comedy
2248,Say Anything... (1989),Comedy|Drama|Romance
2252,Hero (1992),Comedy|Drama
2253,Toys (1992),Comedy|Fantasy
2256,Parasite (1982),Horror|Sci-Fi
2261,One Crazy Summer (1986),Comedy
2262,About Last Night... (1986),Comedy|Drama|Romance
2264,We're No Angels (1989),Comedy|Crime
2267,Mortal Thoughts (1991),Mystery|Thriller
2269,Indecent Proposal (1993),Drama|Romance
2272,One True Thing (1998),Drama
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi
2278,Ronin (1998),Action|Crime|Thriller
2279,Urban Legend (1998),Horror|Thriller
2282,Pecker (1998),Comedy|Drama
2287,Them! (1954),Horror|Sci-Fi|Thriller
2290,Stardust Memories (1980),Comedy|Drama
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
2301,History of the World: Part I (1981),Comedy|Musical
2302,My Cousin Vinny (1992),Comedy
2303,Nashville (1975),Drama|Musical
2306,Holy Man (1998),Comedy
2312,Children of a Lesser God (1986),Drama
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
2318,Happiness (1998),Comedy|Drama
2320,Apt Pupil (1998),Drama|Thriller
2321,Pleasantville (1998),Comedy|Drama|Fantasy
2322,Soldier (1998),Action|Sci-Fi|War
2325,Orgazmo (1997),Comedy
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
2328,Vampires (1998),Horror|Western
2329,American History X (1998),Crime|Drama
2336,Elizabeth (1998),Drama
2337,Velvet Goldmine (1998),Drama
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
2340,Meet Joe Black (1998),Romance
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller
2348,Sid and Nancy (1986),Drama
2350,Heart Condition (1990),Comedy
2353,Enemy of the State (1998),Action|Thriller
2356,Celebrity (1998),Comedy
2361,Pink Flamingos (1972),Comedy
2366,King Kong (1933),Action|Adventure|Fantasy|Horror
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
2368,King Kong Lives (1986),Adventure|Sci-Fi
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance
2371,Fletch (1985),Comedy|Crime|Mystery
2372,Fletch Lives (1989),Comedy
2373,Red Sonja (1985),Action|Adventure|Fantasy
2377,Lifeforce (1985),Horror|Sci-Fi
2378,Police Academy (1984),Comedy|Crime
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime
2380,Police Academy 3: Back in Training (1986),Comedy|Crime
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime
2384,Babe: Pig in the City (1998),Adventure|Children|Drama
2389,Psycho (1998),Crime|Horror|Thriller
2392,Jack Frost (1998),Children|Comedy|Drama
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
2395,Rushmore (1998),Comedy|Drama
2396,Shakespeare in Love (1998),Comedy|Drama|Romance
2398,Miracle on 34th Street (1947),Comedy|Drama
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy
2401,Pale Rider (1985),Western
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
2404,Rambo III (1988),Action|Adventure|Thriller|War
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
2407,Cocoon (1985),Comedy|Sci-Fi
2408,Cocoon: The Return (1988),Comedy|Sci-Fi
2409,Rocky II (1979),Action|Drama
2410,Rocky III (1982),Action|Drama
2411,Rocky IV (1985),Action|Drama
2412,Rocky V (1990),Action|Drama
2413,Clue (1985),Comedy|Crime|Mystery|Thriller
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
2416,Back to School (1986),Comedy
2418,Nothing in Common (1986),Comedy
2419,Extremities (1986),Drama|Thriller
2424,You've Got Mail (1998),Comedy|Romance
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
2430,Mighty Joe Young (1949),Adventure|Children|Drama
2431,Patch Adams (1998),Comedy|Drama
2432,Stepmom (1998),Drama
2436,Tea with Mussolini (1999),Comedy|Drama|War
2447,Varsity Blues (1999),Comedy|Drama
2448,Virus (1999),Horror|Sci-Fi
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
2457,Running Scared (1986),Action|Comedy
2463,Ruthless People (1986),Comedy
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2469,Peggy Sue Got Married (1986),Comedy|Drama
2470,Crocodile Dundee (1986),Adventure|Comedy
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy
2476,Heartbreak Ridge (1986),Action|War
2478,¡Three Amigos! (1986),Comedy|Western
2485,She's All That (1999),Comedy|Romance
2488,Peeping Tom (1960),Drama|Horror|Thriller
2490,Payback (1999),Action|Thriller
2496,Blast from the Past (1999),Comedy|Romance
2497,Message in a Bottle (1999),Romance
2500,Jawbreaker (1999),Comedy
2502,Office Space (1999),Comedy|Crime
2505,8MM (1999),Drama|Mystery|Thriller
2513,Pet Sematary (1989),Horror
2514,Pet Sematary II (1992),Comedy|Horror
2515,Children of the Corn II: The Final Sacrifice (1993),Horror
2517,Christine (1983),Horror
2520,Airport (1970),Drama
2521,Airport 1975 (1974),Action|Drama|Thriller
2522,Airport '77 (1977),Drama
2525,Alligator (1980),Action|Horror|Sci-Fi
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western
2528,Logan's Run (1976),Action|Adventure|Sci-Fi
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2535,Earthquake (1974),Action|Drama|Thriller
2539,Analyze This (1999),Comedy
2541,Cruel Intentions (1999),Drama
2551,Dead Ringers (1988),Drama|Horror|Thriller
2552,My Boyfriend's Back (1993),Comedy
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller
2558,Forces of Nature (1999),Comedy|Romance
2560,Ravenous (1999),Horror|Thriller
2561,True Crime (1999),Crime|Thriller
2572,10 Things I Hate About You (1999),Comedy|Romance
2579,Following (1998),Crime|Mystery|Thriller
2580,Go (1999),Comedy|Crime
2581,Never Been Kissed (1999),Comedy|Romance
2587,Life (1999),Comedy|Crime|Drama
2597,Lost & Found (1999),Comedy|Romance
2599,Election (1999),Comedy
2600,eXistenZ (1999),Action|Sci-Fi|Thriller
2605,Entrapment (1999),Crime|Thriller
2607,Get Real (1998),Drama|Romance
2612,Mildred Pierce (1945),Drama|Film-Noir
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi
2615,My Science Project (1985),Adventure|Sci-Fi
2616,Dick Tracy (1990),Action|Crime
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi
2640,Superman (1978),Action|Adventure|Sci-Fi
2641,Superman II (1980),Action|Sci-Fi
2642,Superman III (1983),Action|Adventure|Sci-Fi
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2644,Dracula (1931),Horror
2648,Frankenstein (1931),Drama|Horror|Sci-Fi
2651,Frankenstein Meets the Wolf Man (1943),Horror
2656,Tarantula (1955),Horror|Sci-Fi
2661,It Came from Outer Space (1953),Sci-Fi
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller
2668,Swamp Thing (1982),Horror|Sci-Fi
2671,Notting Hill (1999),Comedy|Romance
2676,Instinct (1999),Drama|Thriller
2677,Buena Vista Social Club (1999),Documentary|Musical
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy
2687,Tarzan (1999),Adventure|Animation|Children|Drama
2694,Big Daddy (1999),Comedy
2699,Arachnophobia (1990),Comedy|Horror
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western
2706,American Pie (1999),Comedy|Romance
2707,Arlington Road (1999),Thriller
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller
2713,Lake Placid (1999),Horror|Thriller
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi
2718,Drop Dead Gorgeous (1999),Comedy
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller
2723,Mystery Men (1999),Action|Comedy|Fantasy
2724,Runaway Bride (1999),Comedy|Romance
2727,Killer's Kiss (1955),Crime|Film-Noir
2728,Spartacus (1960),Action|Drama|Romance|War
2729,Lolita (1962),Drama|Romance
2730,Barry Lyndon (1975),Drama|Romance|War
2737,Assassination (1987),Action|Drama|Thriller
2743,Native Son (1986),Drama
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
2750,Radio Days (1987),Comedy|Drama
2759,Dick (1999),Comedy
2770,Bowfinger (1999),Comedy
2787,Cat's Eye (1985),Horror
2789,Damien: Omen II (1978),Horror
2791,Airplane! (1980),Comedy
2792,Airplane II: The Sequel (1982),Comedy
2795,National Lampoon's Vacation (1983),Comedy
2796,Funny Farm (1988),Comedy
2797,Big (1988),Comedy|Drama|Fantasy|Romance
2798,Problem Child (1990),Children|Comedy
2799,Problem Child 2 (1991),Comedy
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
2805,Mickey Blue Eyes (1999),Comedy|Romance
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller
2807,Universal Soldier: The Return (1999),Action|Sci-Fi
2808,Universal Soldier (1992),Action|Sci-Fi
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2815,Iron Eagle (1986),Action|War
2816,Iron Eagle II (1988),Action|War
2820,Hamlet (1964),Drama
2840,Stigmata (1999),Drama|Thriller
2841,Stir of Echoes (1999),Horror|Mystery|Thriller
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2858,American Beauty (1999),Drama|Romance
2860,Blue Streak (1999),Comedy
2861,For Love of the Game (1999),Comedy|Drama
2862,Caligula (1979),Drama
2867,Fright Night (1985),Comedy|Horror|Thriller
2870,Barefoot in the Park (1967),Comedy
2871,Deliverance (1972),Adventure|Drama|Thriller
2872,Excalibur (1981),Adventure|Fantasy
2875,Sommersby (1993),Drama|Mystery|Romance
2876,Thumbelina (1994),Animation|Children|Fantasy
2878,Hell Night (1981),Horror
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2888,Drive Me Crazy (1999),Comedy|Romance
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2894,Romance (1999),Drama|Romance
2899,Gulliver's Travels (1939),Adventure|Animation|Children
2900,Monkey Shines (1988),Horror|Sci-Fi
2901,Phantasm (1979),Horror|Sci-Fi
2902,Psycho II (1983),Horror|Mystery|Thriller
