,movieId,title,genres,movie_vector
192,504,No Escape (1994),"['Action', 'Drama', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0]
193,505,North (1994),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
194,506,Orlando (1992),"['Drama', 'Fantasy', 'Romance']",[0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
195,508,Philadelphia (1993),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
196,510,Poetic Justice (1993),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
197,517,Rising Sun (1993),"['Action', 'Drama', 'Mystery']",[0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0]
198,519,RoboCop 3 (1993),"['Action', 'Crime', 'Drama', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0]
199,520,Robin Hood: Men in Tights (1993),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
200,524,Rudy (1993),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
201,527,Schindler's List (1993),"['Drama', 'War']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
202,532,Serial Mom (1994),"['Comedy', 'Crime', 'Horror']",[0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0]
203,535,Short Cuts (1993),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
204,538,Six Degrees of Separation (1993),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
205,539,Sleepless in Seattle (1993),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
206,540,Sliver (1993),['Thriller'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
207,541,Blade Runner (1982),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
208,542,Son in Law (1993),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
209,543,So I Married an Axe Murderer (1993),"['Comedy', 'Romance', 'Thriller']",[0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
210,544,Striking Distance (1993),"['Action', 'Crime']",[0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
211,546,Super Mario Bros. (1993),"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",[1 0 1 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
212,553,Tombstone (1993),"['Action', 'Drama', 'Western']",[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0]
213,555,True Romance (1993),"['Crime', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
214,562,Welcome to the Dollhouse (1995),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
215,563,Germinal (1993),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
216,567,Kika (1993),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
217,574,Spanking the Monkey (1994),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
218,586,Home Alone (1990),"['Children', 'Comedy']",[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
219,587,Ghost (1990),"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Thriller']",[0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
220,588,Aladdin (1992),"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",[1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
221,589,Terminator 2: Judgment Day (1991),"['Action', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
222,590,Dances with Wolves (1990),"['Adventure', 'Drama', 'Western']",[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0]
223,592,Batman (1989),"['Action', 'Crime', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
224,594,Snow White and the Seven Dwarfs (1937),"['Animation', 'Children', 'Drama', 'Fantasy', 'Musical']",[0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
225,595,Beauty and the Beast (1991),"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance', 'IMAX']",[0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
226,596,Pinocchio (1940),"['Animation', 'Children', 'Fantasy', 'Musical']",[0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
227,597,Pretty Woman (1990),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
228,605,One Fine Day (1996),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
229,606,Candyman: Farewell to the Flesh (1995),"['Fantasy', 'Horror']",[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
230,608,Fargo (1996),"['Comedy', 'Crime', 'Drama', 'Thriller']",[0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
231,609,Homeward Bound II: Lost in San Francisco (1996),"['Adventure', 'Children']",[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
232,610,Heavy Metal (1981),"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",[1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0]
233,611,Hellraiser: Bloodline (1996),"['Action', 'Horror', 'Sci-Fi']",[0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0]
234,613,Jane Eyre (1996),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
235,628,Primal Fear (1996),"['Crime', 'Drama', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0]
236,631,All Dogs Go to Heaven 2 (1996),"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical', 'Romance']",[1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
237,636,Frisk (1995),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
238,640,Diabolique (1996),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
239,647,Courage Under Fire (1996),"['Action', 'Crime', 'Drama', 'War']",[0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0]
240,648,Mission: Impossible (1996),"['Action', 'Adventure', 'Mystery', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]
241,661,James and the Giant Peach (1996),"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",[1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
242,662,Fear (1996),['Thriller'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
243,665,Underground (1995),"['Comedy', 'Drama', 'War']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
244,673,Space Jam (1996),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",[1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
245,674,Barbarella (1968),"['Adventure', 'Comedy', 'Sci-Fi']",[1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
246,692,Solo (1996),"['Action', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
247,695,True Crime (1996),"['Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
248,703,Boys (1996),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
249,707,Mulholland Falls (1996),"['Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
250,709,Oliver & Company (1988),"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical']",[1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
251,714,Dead Man (1995),"['Drama', 'Mystery', 'Western']",[0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0]
252,719,Multiplicity (1996),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
253,736,Twister (1996),"['Action', 'Adventure', 'Romance', 'Thriller']",[1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
254,742,Thinner (1996),"['Horror', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
255,743,Spy Hard (1996),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
256,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),"['Comedy', 'War']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
257,762,Striptease (1996),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
258,765,Jack (1996),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
259,773,Touki Bouki (1973),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
260,775,Spirits of the Dead (1968),"['Horror', 'Mystery']",[0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0]
261,778,Trainspotting (1996),"['Comedy', 'Crime', 'Drama']",[0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
262,781,Stealing Beauty (1996),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
263,785,Kingpin (1996),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
264,786,Eraser (1996),"['Action', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
265,798,Daylight (1996),"['Action', 'Adventure', 'Drama', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0]
266,800,Lone Star (1996),"['Drama', 'Mystery', 'Western']",[0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0]
267,802,Phenomenon (1996),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
268,804,She's the One (1996),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
269,810,Kazaam (1996),"['Children', 'Comedy', 'Fantasy']",[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
270,832,Ransom (1996),"['Crime', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
271,836,Chain Reaction (1996),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
272,837,Matilda (1996),"['Children', 'Comedy', 'Fantasy']",[0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
273,838,Emma (1996),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
274,849,Escape from L.A. (1996),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
275,852,Tin Cup (1996),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
276,866,Bound (1996),"['Crime', 'Drama', 'Romance', 'Thriller']",[0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
277,875,Nothing to Lose (1994),"['Action', 'Crime', 'Drama']",[0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0]
278,885,Bogus (1996),"['Children', 'Drama', 'Fantasy']",[0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
279,886,Bulletproof (1996),"['Action', 'Comedy', 'Crime']",[0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
280,899,Singin' in the Rain (1952),"['Comedy', 'Musical', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
281,901,Funny Face (1957),"['Comedy', 'Musical']",[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
282,902,Breakfast at Tiffany's (1961),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
283,903,Vertigo (1958),"['Drama', 'Mystery', 'Romance', 'Thriller']",[0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
284,904,Rear Window (1954),"['Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
285,905,It Happened One Night (1934),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
286,906,Gaslight (1944),"['Drama', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
287,908,North by Northwest (1959),"['Action', 'Adventure', 'Mystery', 'Romance', 'Thriller']",[1 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0]
288,910,Some Like It Hot (1959),"['Comedy', 'Crime']",[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
289,911,Charade (1963),"['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']",[0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0]
290,912,Casablanca (1942),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
291,914,My Fair Lady (1964),"['Comedy', 'Drama', 'Musical', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
292,915,Sabrina (1954),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
293,916,Roman Holiday (1953),"['Comedy', 'Drama', 'Romance']",[0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
294,918,Meet Me in St. Louis (1944),['Musical'],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
295,920,Gone with the Wind (1939),"['Drama', 'Romance', 'War']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
296,923,Citizen Kane (1941),"['Drama', 'Mystery']",[0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0]
297,924,2001: A Space Odyssey (1968),"['Adventure', 'Drama', 'Sci-Fi']",[1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
298,926,All About Eve (1950),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
299,928,Rebecca (1940),"['Drama', 'Mystery', 'Romance', 'Thriller']",[0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0]
300,929,Foreign Correspondent (1940),"['Drama', 'Film-Noir', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0]
301,930,Notorious (1946),"['Film-Noir', 'Romance', 'Thriller']",[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0]
302,931,Spellbound (1945),"['Mystery', 'Romance', 'Thriller']",[0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0]
303,933,To Catch a Thief (1955),"['Crime', 'Mystery', 'Romance', 'Thriller']",[0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0]
304,934,Father of the Bride (1950),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
305,936,Ninotchka (1939),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
306,937,Love in the Afternoon (1957),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
307,938,Gigi (1958),['Musical'],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
308,942,Laura (1944),"['Crime', 'Film-Noir', 'Mystery']",[0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0]
309,944,Lost Horizon (1937),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
310,945,Top Hat (1935),"['Comedy', 'Musical', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
311,946,To Be or Not to Be (1942),"['Comedy', 'Drama', 'War']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
312,947,My Man Godfrey (1936),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
313,948,Giant (1956),"['Drama', 'Romance', 'Western']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0]
314,949,East of Eden (1955),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
315,951,His Girl Friday (1940),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
316,952,Around the World in 80 Days (1956),"['Adventure', 'Comedy']",[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
317,953,It's a Wonderful Life (1946),"['Children', 'Drama', 'Fantasy', 'Romance']",[0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
318,954,Mr. Smith Goes to Washington (1939),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
319,955,Bringing Up Baby (1938),"['Comedy', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
320,961,Little Lord Fauntleroy (1936),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
321,968,Night of the Living Dead (1968),"['Horror', 'Sci-Fi', 'Thriller']",[0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0]
322,971,Cat on a Hot Tin Roof (1958),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
323,973,Meet John Doe (1941),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
324,982,Picnic (1955),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
325,986,Fly Away Home (1996),"['Adventure', 'Children']",[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
326,990,Maximum Risk (1996),"['Action', 'Adventure', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0]
327,991,Michael Collins (1996),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
328,996,Last Man Standing (1996),"['Action', 'Crime', 'Drama', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0]
329,999,2 Days in the Valley (1996),"['Crime', 'Film-Noir']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0]
330,1005,D3: The Mighty Ducks (1996),"['Children', 'Comedy']",[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
331,1011,Herbie Rides Again (1974),"['Children', 'Comedy', 'Fantasy', 'Romance']",[0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
332,1012,Old Yeller (1957),"['Children', 'Drama']",[0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
333,1015,Homeward Bound: The Incredible Journey (1993),"['Adventure', 'Children', 'Drama']",[1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
334,1017,Swiss Family Robinson (1960),"['Adventure', 'Children']",[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
335,1018,That Darn Cat! (1965),"['Children', 'Comedy', 'Mystery']",[0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
336,1019,"20,000 Leagues Under the Sea (1954)","['Adventure', 'Drama', 'Sci-Fi']",[1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
337,1020,Cool Runnings (1993),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
338,1021,Angels in the Outfield (1994),"['Children', 'Comedy']",[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
339,1022,Cinderella (1950),"['Animation', 'Children', 'Fantasy', 'Musical', 'Romance']",[0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
340,1027,Robin Hood: Prince of Thieves (1991),"['Adventure', 'Drama']",[1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
341,1028,Mary Poppins (1964),"['Children', 'Comedy', 'Fantasy', 'Musical']",[0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
342,1029,Dumbo (1941),"['Animation', 'Children', 'Drama', 'Musical']",[0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
343,1030,Pete's Dragon (1977),"['Adventure', 'Animation', 'Children', 'Musical']",[1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
344,1031,Bedknobs and Broomsticks (1971),"['Adventure', 'Children', 'Musical']",[1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
345,1032,Alice in Wonderland (1951),"['Adventure', 'Animation', 'Children', 'Fantasy', 'Musical']",[1 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
346,1034,Freeway (1996),"['Comedy', 'Crime', 'Drama', 'Thriller']",[0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0]
347,1036,Die Hard (1988),"['Action', 'Crime', 'Thriller']",[0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0]
348,1041,Secrets & Lies (1996),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
349,1042,That Thing You Do! (1996),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
350,1046,Beautiful Thing (1996),"['Drama', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
351,1057,Everyone Says I Love You (1996),"['Comedy', 'Musical', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
352,1060,Swingers (1996),"['Comedy', 'Drama']",[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
353,1061,Sleepers (1996),['Thriller'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
354,1064,Aladdin and the King of Thieves (1996),"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance']",[0 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
355,1073,Willy Wonka & the Chocolate Factory (1971),"['Children', 'Comedy', 'Fantasy', 'Musical']",[0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
356,1077,Sleeper (1973),"['Comedy', 'Sci-Fi']",[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
357,1078,Bananas (1971),"['Comedy', 'War']",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
358,1081,Victor/Victoria (1982),"['Comedy', 'Musical', 'Romance']",[0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
359,1084,Bonnie and Clyde (1967),"['Crime', 'Drama']",[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
360,1086,Dial M for Murder (1954),"['Crime', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0]
361,1088,Dirty Dancing (1987),"['Drama', 'Musical', 'Romance']",[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
362,1089,Reservoir Dogs (1992),"['Crime', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0]
363,1090,Platoon (1986),"['Drama', 'War']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0]
364,1091,Weekend at Bernie's (1989),['Comedy'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
365,1092,Basic Instinct (1992),"['Crime', 'Mystery', 'Thriller']",[0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0]
366,1095,Glengarry Glen Ross (1992),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
367,1096,Sophie's Choice (1982),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
368,1097,E.T. the Extra-Terrestrial (1982),"['Children', 'Drama', 'Sci-Fi']",[0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
369,1100,Days of Thunder (1990),"['Action', 'Drama', 'Romance']",[0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0]
370,1101,Top Gun (1986),"['Action', 'Romance']",[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
371,1103,Rebel Without a Cause (1955),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
372,1105,Children of the Corn IV: The Gathering (1996),['Horror'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
373,1124,On Golden Pond (1981),['Drama'],[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
374,1129,Escape from New York (1981),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",[1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
375,1131,Jean de Florette (1986),"['Drama', 'Mystery']",[0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0]
376,1136,Monty Python and the Holy Grail (1975),"['Adventure', 'Comedy', 'Fantasy']",[1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
