,userId,movieId,user_vector,movie_vector,og_rating,pred_rating
261,18,53464,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],2.5,3.6320754716981134
262,18,55247,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],3.5,3.6320754716981134
263,18,55276,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],4.0,3.6320754716981134
264,18,57640,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],3.5,3.6320754716981134
265,18,68159,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],4.0,3.6320754716981134
266,18,68954,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],4.0,3.6320754716981134
267,18,69640,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],4.0,3.6320754716981134
268,18,73017,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],4.5,3.6320754716981134
269,18,73268,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],3.5,3.6320754716981134
270,18,78499,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],4.0,3.6320754716981134
271,18,80219,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 1. 0.],3.5,3.6320754716981134
272,18,88140,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],4.0,3.710526315789474
273,18,91500,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],4.0,3.710526315789474
274,18,98124,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],4.0,3.710526315789474
275,18,98585,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],3.5,3.710526315789474
276,18,103253,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],3.5,3.710526315789474
277,18,104879,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],3.0,3.710526315789474
278,18,109487,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],4.5,3.710526315789474
279,18,122920,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],3.0,3.710526315789474
280,18,135569,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],3.5,3.710526315789474
281,18,140289,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],4.0,3.710526315789474
282,18,141688,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 1. 0. 0.],4.0,3.6785714285714284
283,18,159093,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],3.5,3.710526315789474
284,18,168252,[4.11363636 3.67857143 3.63207547 3.71052632],[0. 0. 0. 1.],4.0,3.710526315789474
285,19,34,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],4.0,2.589041095890411
286,19,70,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
287,19,135,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
288,19,161,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
289,19,208,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
290,19,235,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],4.0,2.589041095890411
291,19,256,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],1.0,2.589041095890411
292,19,316,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
293,19,329,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
294,19,339,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
295,19,380,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
296,19,420,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
297,19,427,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
298,19,442,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
299,19,474,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
300,19,485,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
301,19,497,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
302,19,540,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],1.0,2.589041095890411
303,19,541,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],4.0,2.589041095890411
304,19,546,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
305,19,661,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
306,19,849,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
307,19,866,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
308,19,910,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],4.0,3.0
309,19,933,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],4.0,3.0
310,19,1064,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
311,19,1086,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],4.0,3.0
312,19,1129,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
313,19,1193,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],4.0,3.0
314,19,1200,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
315,19,1256,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],4.0,3.0
316,19,1257,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
317,19,1356,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
318,19,1377,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
319,19,1378,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
320,19,1379,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
321,19,1380,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],3.0,3.0
322,19,1499,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],1.0,2.589041095890411
323,19,1569,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
324,19,1588,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
325,19,1590,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],1.0,2.589041095890411
326,19,1603,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
327,19,1663,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
328,19,1681,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
329,19,1688,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
330,19,1798,[3.         2.5890411  2.57894737 2.6       ],[0. 0. 0. 1.],1.0,2.6
331,19,1862,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],1.0,2.589041095890411
332,19,1894,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
333,19,1918,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
334,19,2004,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
335,19,2046,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
336,19,2052,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
337,19,2148,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
338,19,2174,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],4.0,2.589041095890411
339,19,2261,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
340,19,2294,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
341,19,2320,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
342,19,2328,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
343,19,2338,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],1.0,2.589041095890411
344,19,2413,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
345,19,2416,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
346,19,2463,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
347,19,2490,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
348,19,2502,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
349,19,2539,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
350,19,2605,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
351,19,2717,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],1.0,2.589041095890411
352,19,2870,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],3.0,3.0
353,19,2916,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
354,19,2995,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
355,19,3040,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],3.0,3.0
356,19,3044,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
357,19,3052,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
358,19,3203,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
359,19,3219,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
360,19,3248,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
361,19,3254,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
362,19,3263,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
363,19,3300,[3.         2.5890411  2.57894737 2.6       ],[0. 0. 1. 0.],3.0,2.5789473684210527
364,19,3476,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
365,19,3481,[3.         2.5890411  2.57894737 2.6       ],[0. 0. 1. 0.],2.0,2.5789473684210527
366,19,3536,[3.         2.5890411  2.57894737 2.6       ],[0. 0. 1. 0.],2.0,2.5789473684210527
367,19,3548,[3.         2.5890411  2.57894737 2.6       ],[1. 0. 0. 0.],2.0,3.0
368,19,3550,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
369,19,3578,[3.         2.5890411  2.57894737 2.6       ],[0. 0. 1. 0.],3.0,2.5789473684210527
370,19,3591,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
371,19,3623,[3.         2.5890411  2.57894737 2.6       ],[0. 0. 1. 0.],2.0,2.5789473684210527
372,19,3705,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],2.0,2.589041095890411
373,19,3763,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],3.0,2.589041095890411
374,19,3839,[3.         2.5890411  2.57894737 2.6       ],[0. 1. 0. 0.],1.0,2.589041095890411
375,20,13,[4.13157895 3.69117647 2.9140625  1.        ],[0. 1. 0. 0.],4.0,3.6911764705882355
376,20,594,[4.13157895 3.69117647 2.9140625  1.        ],[1. 0. 0. 0.],5.0,4.131578947368421
377,20,899,[4.13157895 3.69117647 2.9140625  1.        ],[1. 0. 0. 0.],4.0,4.131578947368421
378,20,914,[4.13157895 3.69117647 2.9140625  1.        ],[1. 0. 0. 0.],4.5,4.131578947368421
379,20,1028,[4.13157895 3.69117647 2.9140625  1.        ],[1. 0. 0. 0.],4.5,4.131578947368421
380,20,1489,[4.13157895 3.69117647 2.9140625  1.        ],[0. 1. 0. 0.],4.0,3.6911764705882355
381,20,1722,[4.13157895 3.69117647 2.9140625  1.        ],[0. 1. 0. 0.],3.0,3.6911764705882355
382,20,2018,[4.13157895 3.69117647 2.9140625  1.        ],[1. 0. 0. 0.],4.0,4.131578947368421
383,20,2100,[4.13157895 3.69117647 2.9140625  1.        ],[0. 1. 0. 0.],3.5,3.6911764705882355
384,20,2137,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],4.5,2.9140625
385,20,2294,[4.13157895 3.69117647 2.9140625  1.        ],[0. 1. 0. 0.],3.5,3.6911764705882355
386,20,2430,[4.13157895 3.69117647 2.9140625  1.        ],[0. 1. 0. 0.],2.0,3.6911764705882355
387,20,3300,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],3.0,2.9140625
388,20,3793,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],3.5,2.9140625
389,20,3897,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],4.5,2.9140625
390,20,3977,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],3.5,2.9140625
391,20,4019,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],4.0,2.9140625
392,20,4039,[4.13157895 3.69117647 2.9140625  1.        ],[0. 1. 0. 0.],5.0,3.6911764705882355
393,20,4226,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],3.5,2.9140625
394,20,4310,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],4.0,2.9140625
395,20,4446,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],3.5,2.9140625
396,20,4718,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],3.0,2.9140625
397,20,4734,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],1.0,2.9140625
398,20,4865,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],3.0,2.9140625
399,20,5299,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],4.0,2.9140625
400,20,5445,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],4.5,2.9140625
401,20,5785,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],4.0,2.9140625
402,20,5816,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],4.5,2.9140625
403,20,5991,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],5.0,2.9140625
404,20,6157,[4.13157895 3.69117647 2.9140625  1.        ],[0. 0. 1. 0.],2.0,2.9140625
405,21,597,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],4.0,3.3333333333333335
406,21,719,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],3.5,3.3333333333333335
407,21,902,[3.80769231 3.33333333 3.35638298 3.16883117],[1. 0. 0. 0.],3.0,3.8076923076923075
408,21,1036,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],3.5,3.3333333333333335
409,21,1200,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],2.0,3.3333333333333335
410,21,1214,[3.80769231 3.33333333 3.35638298 3.16883117],[1. 0. 0. 0.],1.5,3.8076923076923075
411,21,1704,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],3.5,3.3333333333333335
412,21,2001,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],2.5,3.3333333333333335
413,21,2002,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],3.5,3.3333333333333335
414,21,2012,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],5.0,3.3333333333333335
415,21,2541,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],4.0,3.3333333333333335
416,21,2706,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],5.0,3.3333333333333335
417,21,2993,[3.80769231 3.33333333 3.35638298 3.16883117],[1. 0. 0. 0.],4.5,3.8076923076923075
418,21,3114,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],3.5,3.3333333333333335
419,21,3617,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],2.0,3.356382978723404
420,21,3633,[3.80769231 3.33333333 3.35638298 3.16883117],[1. 0. 0. 0.],4.5,3.8076923076923075
421,21,4545,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],4.0,3.3333333333333335
422,21,4701,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
423,21,5218,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],4.0,3.356382978723404
424,21,6166,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 1. 0. 0.],2.0,3.3333333333333335
425,21,6942,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],4.0,3.356382978723404
426,21,8972,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],4.0,3.356382978723404
427,21,30793,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
428,21,34048,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
429,21,34150,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.0,3.356382978723404
430,21,45186,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
431,21,46972,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
432,21,49272,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],4.0,3.356382978723404
433,21,53121,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],4.5,3.356382978723404
434,21,53125,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],4.0,3.356382978723404
435,21,53996,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
436,21,58998,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],4.5,3.356382978723404
437,21,59369,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.0,3.356382978723404
438,21,59784,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
439,21,68791,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
440,21,76093,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],3.5,3.356382978723404
441,21,76251,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],2.5,3.356382978723404
442,21,78499,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 1. 0.],4.0,3.356382978723404
443,21,88125,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.0,3.168831168831169
444,21,88140,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.5,3.168831168831169
445,21,88744,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.0,3.168831168831169
446,21,91500,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.5,3.168831168831169
447,21,91630,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.0,3.168831168831169
448,21,98124,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.5,3.168831168831169
449,21,103228,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.5,3.168831168831169
450,21,103335,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.0,3.168831168831169
451,21,105653,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.0,3.168831168831169
452,21,106072,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.5,3.168831168831169
453,21,106487,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.0,3.168831168831169
454,21,106491,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.5,3.168831168831169
455,21,106916,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.0,3.168831168831169
456,21,106920,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],2.5,3.168831168831169
457,21,107141,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.0,3.168831168831169
458,21,108156,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.0,3.168831168831169
459,21,109487,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.0,3.168831168831169
460,21,111759,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.5,3.168831168831169
461,21,117590,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.5,3.168831168831169
462,21,122900,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.5,3.168831168831169
463,21,130450,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.0,3.168831168831169
464,21,136016,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],3.0,3.168831168831169
465,21,143245,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],1.5,3.168831168831169
466,21,143385,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.0,3.168831168831169
467,21,167036,[3.80769231 3.33333333 3.35638298 3.16883117],[0. 0. 0. 1.],4.0,3.168831168831169
468,22,2541,[3.625      3.85       2.51851852 0.        ],[0. 1. 0. 0.],3.5,3.85
469,22,3481,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
470,22,4027,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],2.5,2.5185185185185186
471,22,4226,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],3.0,2.5185185185185186
472,22,4306,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],3.0,2.5185185185185186
473,22,4878,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],1.5,2.5185185185185186
474,22,5015,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
475,22,5464,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],2.0,2.5185185185185186
476,22,7147,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
477,22,7361,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],3.5,2.5185185185185186
478,22,30749,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
479,22,51540,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
480,22,56367,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
481,22,60766,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
482,22,61323,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
483,22,64575,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],3.5,2.5185185185185186
484,22,69757,[3.625      3.85       2.51851852 0.        ],[0. 0. 1. 0.],0.5,2.5185185185185186
485,23,175,[3.5  3.75 3.7  0.  ],[0. 1. 0. 0.],3.0,3.75
486,23,300,[3.5  3.75 3.7  0.  ],[0. 1. 0. 0.],3.0,3.75
487,23,608,[3.5  3.75 3.7  0.  ],[0. 1. 0. 0.],3.5,3.75
488,23,750,[3.5  3.75 3.7  0.  ],[1. 0. 0. 0.],3.0,3.5
489,23,923,[3.5  3.75 3.7  0.  ],[1. 0. 0. 0.],4.0,3.5
490,23,1036,[3.5  3.75 3.7  0.  ],[0. 1. 0. 0.],3.0,3.75
491,23,1089,[3.5  3.75 3.7  0.  ],[0. 1. 0. 0.],4.0,3.75
492,23,1208,[3.5  3.75 3.7  0.  ],[1. 0. 0. 0.],4.0,3.5
493,23,2579,[3.5  3.75 3.7  0.  ],[0. 1. 0. 0.],4.0,3.75
494,23,3462,[3.5  3.75 3.7  0.  ],[1. 0. 0. 0.],3.0,3.5
495,23,8636,[3.5  3.75 3.7  0.  ],[0. 0. 1. 0.],3.0,3.7
496,24,6,[4.         3.68421053 3.46296296 3.5625    ],[0. 1. 0. 0.],4.5,3.6842105263157894
497,24,1265,[4.         3.68421053 3.46296296 3.5625    ],[0. 1. 0. 0.],4.5,3.6842105263157894
