,movieId,era_vector
2862,52730,[0. 0. 1. 0.]
2863,52831,[0. 1. 0. 0.]
2864,52952,[0. 0. 1. 0.]
2865,52973,[0. 0. 1. 0.]
2866,53000,[0. 0. 1. 0.]
2867,53121,[0. 0. 1. 0.]
2868,53123,[0. 0. 1. 0.]
2869,53125,[0. 0. 1. 0.]
2870,53127,[0. 0. 1. 0.]
2871,53129,[0. 0. 1. 0.]
2872,53318,[0. 0. 1. 0.]
2873,55207,[0. 0. 1. 0.]
2874,53322,[0. 0. 1. 0.]
2875,53435,[0. 0. 1. 0.]
2876,53447,[0. 0. 1. 0.]
2877,53460,[0. 0. 1. 0.]
2878,53464,[0. 0. 1. 0.]
2879,53466,[0. 0. 1. 0.]
2880,53519,[0. 0. 1. 0.]
2881,53550,[0. 0. 1. 0.]
2882,53808,[0. 0. 1. 0.]
2883,53894,[0. 0. 1. 0.]
2884,53953,[0. 0. 1. 0.]
2885,53956,[0. 0. 1. 0.]
2886,77191,[0. 0. 1. 0.]
2887,53972,[0. 0. 1. 0.]
2888,53974,[0. 0. 1. 0.]
2889,53993,[0. 0. 1. 0.]
2890,53996,[0. 0. 1. 0.]
2891,54001,[0. 0. 1. 0.]
2892,54185,[0. 0. 1. 0.]
2893,54190,[0. 0. 1. 0.]
2894,54256,[0. 0. 1. 0.]
2895,54259,[0. 0. 1. 0.]
2896,54274,[0. 0. 1. 0.]
2897,54276,[0. 0. 1. 0.]
2898,54281,[0. 0. 1. 0.]
2899,54503,[0. 0. 1. 0.]
2900,54648,[0. 0. 1. 0.]
2901,54732,[0. 0. 1. 0.]
2902,54734,[0. 0. 1. 0.]
2903,54768,[0. 0. 1. 0.]
2904,54787,[0. 0. 1. 0.]
2905,54796,[0. 0. 1. 0.]
2906,54908,[0. 0. 1. 0.]
2907,54910,[0. 0. 1. 0.]
2908,54995,[0. 0. 1. 0.]
2909,54999,[0. 0. 1. 0.]
2910,55052,[0. 0. 1. 0.]
2911,55061,[0. 0. 1. 0.]
2912,55067,[0. 0. 0. 1.]
2913,55094,[0. 0. 1. 0.]
2914,55118,[0. 0. 1. 0.]
2915,55232,[0. 0. 1. 0.]
2916,55241,[0. 0. 1. 0.]
2917,55245,[0. 0. 1. 0.]
2918,55247,[0. 0. 1. 0.]
2919,55267,[0. 0. 1. 0.]
2920,55272,[0. 0. 1. 0.]
2921,55274,[0. 0. 1. 0.]
2922,55276,[0. 0. 1. 0.]
2923,55280,[0. 0. 1. 0.]
2924,55282,[0. 0. 1. 0.]
2925,55290,[0. 0. 1. 0.]
2926,55442,[0. 0. 1. 0.]
2927,55444,[0. 0. 1. 0.]
2928,55451,[0. 0. 1. 0.]
2929,55577,[0. 0. 1. 0.]
2930,55765,[0. 0. 1. 0.]
2931,55768,[0. 0. 1. 0.]
2932,55805,[0. 0. 1. 0.]
2933,55820,[0. 0. 1. 0.]
2934,55830,[0. 0. 1. 0.]
2935,55872,[0. 0. 1. 0.]
2936,56022,[0. 1. 0. 0.]
2937,56152,[0. 0. 1. 0.]
2938,56156,[0. 0. 1. 0.]
2939,56169,[0. 0. 1. 0.]
2940,56174,[0. 0. 1. 0.]
2941,56176,[0. 0. 1. 0.]
2942,56251,[0. 0. 1. 0.]
2943,56274,[0. 0. 1. 0.]
2944,56286,[0. 0. 1. 0.]
2945,56336,[0. 0. 1. 0.]
2946,56367,[0. 0. 1. 0.]
2947,56389,[0. 0. 1. 0.]
2948,56757,[0. 0. 1. 0.]
2949,56775,[0. 0. 1. 0.]
2950,56782,[0. 0. 1. 0.]
2951,56788,[0. 0. 1. 0.]
2952,56805,[0. 0. 1. 0.]
2953,56837,[0. 0. 1. 0.]
2954,56921,[0. 0. 1. 0.]
2955,56941,[0. 0. 1. 0.]
2956,56949,[0. 0. 1. 0.]
2957,57147,[0. 0. 1. 0.]
2958,57274,[0. 0. 1. 0.]
2959,57326,[0. 0. 1. 0.]
2960,57368,[0. 0. 1. 0.]
2961,57421,[0. 0. 1. 0.]
2962,57522,[0. 0. 1. 0.]
2963,57526,[0. 0. 1. 0.]
2964,57532,[0. 0. 1. 0.]
2965,57640,[0. 0. 1. 0.]
2966,57669,[0. 0. 1. 0.]
2967,57951,[0. 0. 1. 0.]
2968,58025,[0. 0. 1. 0.]
2969,58047,[0. 0. 1. 0.]
2970,58103,[0. 0. 1. 0.]
2971,58156,[0. 0. 1. 0.]
2972,58291,[0. 0. 1. 0.]
2973,58293,[0. 0. 1. 0.]
2974,58299,[0. 0. 1. 0.]
2975,58332,[0. 0. 1. 0.]
2976,58347,[0. 0. 1. 0.]
2977,58404,[0. 0. 1. 0.]
2978,58627,[0. 0. 1. 0.]
2979,58655,[0. 0. 1. 0.]
2980,58803,[0. 0. 1. 0.]
2981,58839,[0. 0. 1. 0.]
2982,58972,[0. 0. 1. 0.]
2983,58998,[0. 0. 1. 0.]
2984,59014,[0. 0. 1. 0.]
2985,59016,[0. 0. 1. 0.]
2986,59022,[0. 0. 1. 0.]
2987,59126,[0. 0. 1. 0.]
2988,59258,[0. 0. 1. 0.]
2989,59315,[0. 0. 1. 0.]
2990,167296,[0. 0. 1. 0.]
2991,59333,[0. 0. 1. 0.]
2992,59336,[0. 0. 1. 0.]
2993,59369,[0. 0. 1. 0.]
2994,59549,[0. 0. 1. 0.]
2995,59615,[0. 0. 1. 0.]
2996,59667,[0. 0. 1. 0.]
2997,59725,[0. 0. 1. 0.]
2998,59738,[0. 0. 1. 0.]
2999,59784,[0. 0. 1. 0.]
3000,59810,[0. 0. 1. 0.]
3001,59900,[0. 0. 1. 0.]
3002,60069,[0. 0. 1. 0.]
3003,60072,[0. 0. 1. 0.]
3004,60074,[0. 0. 1. 0.]
3005,60126,[0. 0. 1. 0.]
3006,60141,[0. 0. 1. 0.]
3007,60161,[0. 0. 1. 0.]
3008,60333,[0. 0. 1. 0.]
3009,60363,[0. 0. 1. 0.]
3010,60365,[1. 0. 0. 0.]
3011,60397,[0. 0. 1. 0.]
3012,60471,[0. 0. 1. 0.]
3013,60487,[1. 0. 0. 0.]
3014,60516,[0. 0. 1. 0.]
3015,60538,[0. 0. 1. 0.]
3016,60674,[0. 0. 1. 0.]
3017,60684,[0. 0. 1. 0.]
3018,60735,[0. 0. 1. 0.]
3019,60737,[0. 0. 1. 0.]
3020,60753,[0. 0. 1. 0.]
3021,60756,[0. 0. 1. 0.]
3022,60766,[0. 0. 1. 0.]
3023,60832,[0. 0. 1. 0.]
3024,60943,[0. 0. 1. 0.]
3025,60950,[0. 0. 1. 0.]
3026,60979,[0. 0. 1. 0.]
3027,61024,[0. 0. 1. 0.]
3028,61123,[0. 0. 1. 0.]
3029,61132,[0. 0. 1. 0.]
3030,61160,[0. 0. 1. 0.]
3031,61248,[0. 0. 1. 0.]
3032,61262,[0. 0. 1. 0.]
3033,61289,[0. 0. 1. 0.]
3034,61323,[0. 0. 1. 0.]
3035,61348,[0. 0. 1. 0.]
3036,61350,[0. 0. 1. 0.]
3037,61352,[0. 0. 1. 0.]
3038,61465,[0. 0. 1. 0.]
3039,61697,[0. 0. 1. 0.]
3040,61705,[0. 0. 1. 0.]
3041,61729,[0. 0. 1. 0.]
3042,61986,[0. 0. 1. 0.]
3043,62081,[0. 0. 1. 0.]
3044,62113,[0. 0. 1. 0.]
3045,62155,[0. 0. 1. 0.]
3046,62344,[0. 0. 1. 0.]
3047,62374,[0. 0. 1. 0.]
3048,62376,[0. 0. 1. 0.]
3049,62394,[0. 0. 1. 0.]
3050,62434,[0. 0. 1. 0.]
3051,62437,[0. 0. 1. 0.]
3052,62439,[0. 0. 1. 0.]
3053,62511,[0. 0. 1. 0.]
3054,62718,[0. 0. 1. 0.]
3055,62792,[0. 0. 1. 0.]
3056,62836,[0. 0. 1. 0.]
3057,62849,[0. 0. 1. 0.]
3058,62956,[0. 0. 1. 0.]
3059,62999,[0. 0. 1. 0.]
3060,63033,[0. 0. 1. 0.]
3061,63062,[0. 0. 1. 0.]
3062,63082,[0. 0. 1. 0.]
3063,63113,[0. 0. 1. 0.]
3064,63131,[0. 0. 1. 0.]
3065,63179,[0. 0. 1. 0.]
3066,63393,[0. 0. 1. 0.]
3067,63436,[0. 0. 1. 0.]
3068,63479,[0. 0. 1. 0.]
3069,63515,[0. 0. 1. 0.]
3070,63540,[0. 0. 1. 0.]
3071,63826,[0. 0. 1. 0.]
3072,63853,[0. 0. 1. 0.]
3073,63859,[0. 0. 1. 0.]
3074,63876,[0. 0. 1. 0.]
3075,64030,[0. 0. 1. 0.]
3076,64032,[0. 0. 1. 0.]
3077,64114,[0. 0. 1. 0.]
3078,64116,[0. 0. 1. 0.]
3079,64197,[0. 0. 1. 0.]
3080,64231,[0. 0. 1. 0.]
3081,64249,[0. 0. 1. 0.]
3082,64499,[0. 0. 1. 0.]
3083,64501,[0. 0. 1. 0.]
3084,64575,[0. 0. 1. 0.]
3085,64614,[0. 0. 1. 0.]
3086,64620,[0. 0. 1. 0.]
3087,64716,[0. 0. 1. 0.]
3088,64969,[0. 0. 1. 0.]
3089,64983,[0. 0. 1. 0.]
3090,65088,[0. 0. 1. 0.]
3091,65130,[0. 0. 1. 0.]
3092,65188,[0. 0. 1. 0.]
3093,65193,[0. 0. 1. 0.]
3094,65216,[0. 0. 1. 0.]
3095,65225,[0. 0. 1. 0.]
3096,65230,[0. 0. 1. 0.]
3097,65514,[0. 0. 1. 0.]
3098,65585,[0. 0. 1. 0.]
3099,65682,[0. 0. 1. 0.]
3100,65685,[0. 0. 1. 0.]
3101,65738,[0. 1. 0. 0.]
3102,65802,[0. 0. 1. 0.]
3103,66090,[0. 0. 1. 0.]
3104,66097,[0. 0. 1. 0.]
3105,66171,[0. 0. 1. 0.]
3106,66203,[0. 0. 1. 0.]
3107,66297,[0. 0. 1. 0.]
3108,66427,[0. 0. 1. 0.]
3109,66509,[0. 0. 1. 0.]
3110,66511,[0. 0. 1. 0.]
3111,66665,[0. 0. 1. 0.]
3112,66915,[0. 1. 0. 0.]
3113,67087,[0. 0. 1. 0.]
3114,67168,[0. 0. 1. 0.]
3115,67193,[0. 0. 1. 0.]
3116,67197,[0. 0. 1. 0.]
3117,67295,[0. 0. 1. 0.]
3118,67534,[0. 0. 1. 0.]
3119,67695,[0. 0. 1. 0.]
3120,67734,[0. 0. 1. 0.]
3121,67788,[0. 0. 1. 0.]
3122,67799,[0. 0. 1. 0.]
3123,68135,[0. 0. 1. 0.]
3124,68157,[0. 0. 1. 0.]
3125,68159,[0. 0. 1. 0.]
3126,68205,[0. 0. 1. 0.]
3127,68237,[0. 0. 1. 0.]
3128,68319,[0. 0. 1. 0.]
3129,68347,[0. 0. 1. 0.]
3130,68358,[0. 0. 1. 0.]
3131,68522,[0. 0. 1. 0.]
3132,68552,[0. 0. 1. 0.]
3133,68554,[0. 0. 1. 0.]
3134,68659,[0. 0. 1. 0.]
3135,68791,[0. 0. 1. 0.]
3136,68793,[0. 0. 1. 0.]
3137,68952,[0. 0. 1. 0.]
3138,68954,[0. 0. 1. 0.]
3139,69118,[0. 0. 1. 0.]
3140,69134,[0. 0. 1. 0.]
3141,69278,[0. 0. 1. 0.]
3142,69304,[0. 0. 1. 0.]
3143,69436,[0. 0. 1. 0.]
3144,69526,[0. 0. 1. 0.]
3145,69529,[0. 0. 1. 0.]
3146,130520,[0. 0. 1. 0.]
3147,69604,[0. 0. 1. 0.]
3148,69606,[0. 0. 1. 0.]
3149,69640,[0. 0. 1. 0.]
3150,69644,[0. 0. 1. 0.]
3151,69712,[0. 0. 1. 0.]
3152,69757,[0. 0. 1. 0.]
3153,69844,[0. 0. 1. 0.]
3154,69904,[0. 0. 1. 0.]
3155,70015,[0. 0. 1. 0.]
3156,70159,[0. 0. 1. 0.]
3157,70286,[0. 0. 1. 0.]
3158,70293,[0. 0. 1. 0.]
3159,70305,[0. 0. 1. 0.]
3160,70334,[0. 0. 1. 0.]
3161,70336,[0. 0. 1. 0.]
3162,70361,[0. 0. 1. 0.]
3163,70637,[0. 0. 1. 0.]
3164,70641,[0. 0. 1. 0.]
3165,70663,[0. 0. 1. 0.]
3166,70697,[0. 0. 1. 0.]
3167,70728,[0. 0. 1. 0.]
3168,70932,[0. 0. 1. 0.]
3169,70946,[0. 1. 0. 0.]
3170,70984,[0. 0. 1. 0.]
3171,71057,[0. 0. 1. 0.]
3172,71106,[0. 0. 1. 0.]
3173,71129,[0. 0. 1. 0.]
3174,71135,[0. 0. 1. 0.]
3175,71205,[0. 0. 1. 0.]
3176,71248,[0. 0. 1. 0.]
3177,71254,[0. 0. 1. 0.]
3178,71264,[0. 0. 1. 0.]
3179,71282,[0. 0. 1. 0.]
3180,71302,[1. 0. 0. 0.]
3181,71379,[0. 0. 1. 0.]
3182,71468,[0. 0. 1. 0.]
3183,71500,[0. 0. 1. 0.]
3184,71518,[0. 0. 1. 0.]
3185,71530,[0. 0. 1. 0.]
3186,71535,[0. 0. 1. 0.]
3187,71668,[0. 0. 1. 0.]
3188,71745,[0. 0. 1. 0.]
3189,71810,[0. 1. 0. 0.]
3190,71823,[0. 0. 1. 0.]
3191,71838,[0. 0. 1. 0.]
3192,71899,[0. 0. 1. 0.]
3193,71902,[0. 0. 1. 0.]
3194,72011,[0. 0. 1. 0.]
3195,72129,[0. 0. 1. 0.]
3196,72165,[0. 0. 1. 0.]
3197,72178,[0. 0. 1. 0.]
3198,72226,[0. 0. 1. 0.]
3199,72308,[0. 0. 1. 0.]
3200,72356,[0. 0. 1. 0.]
3201,72378,[0. 0. 1. 0.]
3202,72395,[0. 0. 1. 0.]
3203,72489,[0. 0. 1. 0.]
3204,72603,[0. 0. 1. 0.]
3205,72605,[0. 0. 1. 0.]
3206,72692,[0. 1. 0. 0.]
3207,72696,[0. 0. 1. 0.]
3208,72701,[0. 0. 1. 0.]
3209,72714,[0. 0. 1. 0.]
3210,72733,[0. 0. 1. 0.]
3211,72919,[0. 0. 1. 0.]
3212,72998,[0. 0. 1. 0.]
3213,73015,[0. 0. 1. 0.]
3214,73017,[0. 0. 1. 0.]
3215,73023,[0. 0. 1. 0.]
3216,73042,[0. 0. 1. 0.]
3217,73211,[0. 0. 1. 0.]
3218,73266,[0. 0. 1. 0.]
3219,73268,[0. 0. 1. 0.]
3220,73319,[0. 0. 1. 0.]
3221,73741,[0. 0. 1. 0.]
3222,73876,[0. 0. 1. 0.]
3223,73881,[0. 0. 1. 0.]
3224,73929,[0. 0. 1. 0.]
3225,74075,[0. 0. 1. 0.]
3226,74154,[0. 0. 1. 0.]
3227,74228,[0. 0. 1. 0.]
3228,74275,[0. 0. 1. 0.]
3229,74324,[0. 0. 1. 0.]
3230,74450,[0. 0. 1. 0.]
3231,74458,[0. 0. 1. 0.]
3232,74530,[0. 0. 1. 0.]
3233,74532,[0. 0. 1. 0.]
3234,74624,[0. 0. 1. 0.]
3235,74647,[0. 0. 0. 1.]
3236,74688,[0. 0. 1. 0.]
3237,74698,[0. 0. 1. 0.]
3238,74750,[0. 0. 1. 0.]
3239,74795,[0. 0. 1. 0.]
3240,74851,[0. 0. 1. 0.]
3241,74868,[0. 0. 1. 0.]
3242,74916,[0. 0. 1. 0.]
3243,74946,[0. 0. 1. 0.]
3244,74948,[0. 0. 1. 0.]
3245,75341,[0. 0. 1. 0.]
3246,75395,[0. 0. 1. 0.]
3247,106696,[0. 0. 1. 0.]
3248,75985,[0. 0. 1. 0.]
3249,76030,[0. 0. 1. 0.]
3250,76077,[0. 0. 1. 0.]
3251,76093,[0. 0. 1. 0.]
3252,76251,[0. 0. 1. 0.]
3253,76293,[0. 0. 1. 0.]
3254,77201,[0. 0. 1. 0.]
3255,77206,[0. 0. 1. 0.]
3256,77455,[0. 0. 1. 0.]
3257,77561,[0. 0. 1. 0.]
3258,77667,[0. 0. 1. 0.]
3259,77795,[0. 0. 0. 1.]
3260,77800,[0. 0. 1. 0.]
3261,77841,[0. 0. 1. 0.]
3262,77893,[0. 0. 1. 0.]
3263,78039,[0. 0. 1. 0.]
3264,78041,[0. 0. 1. 0.]
3265,78088,[0. 0. 1. 0.]
3266,78105,[0. 0. 1. 0.]
3267,78174,[0. 0. 1. 0.]
3268,78209,[0. 0. 1. 0.]
3269,78218,[0. 0. 1. 0.]
3270,78266,[0. 0. 1. 0.]
3271,78316,[0. 0. 1. 0.]
3272,78349,[0. 0. 1. 0.]
3273,78467,[0. 0. 1. 0.]
3274,78499,[0. 0. 1. 0.]
3275,78574,[0. 0. 1. 0.]
3276,78746,[0. 0. 1. 0.]
3277,78836,[0. 0. 1. 0.]
3278,79008,[0. 0. 1. 0.]
3279,79057,[0. 0. 1. 0.]
3280,79073,[0. 0. 1. 0.]
3281,79091,[0. 0. 1. 0.]
3282,79132,[0. 0. 1. 0.]
3283,79134,[0. 0. 1. 0.]
3284,79185,[0. 0. 1. 0.]
3285,79274,[0. 0. 1. 0.]
3286,79293,[0. 0. 1. 0.]
3287,79357,[0. 0. 1. 0.]
3288,79428,[0. 0. 1. 0.]
3289,79553,[0. 0. 1. 0.]
3290,79572,[0. 0. 1. 0.]
3291,79702,[0. 0. 1. 0.]
3292,80139,[0. 0. 1. 0.]
3293,80219,[0. 0. 1. 0.]
3294,80241,[0. 0. 1. 0.]
3295,80363,[0. 0. 1. 0.]
3296,80549,[0. 0. 1. 0.]
3297,80551,[0. 0. 1. 0.]
3298,80553,[0. 0. 0. 1.]
3299,80586,[0. 0. 1. 0.]
3300,80590,[0. 0. 1. 0.]
3301,80615,[0. 0. 1. 0.]
3302,80693,[0. 0. 1. 0.]
3303,80727,[0. 0. 1. 0.]
3304,80831,[0. 0. 1. 0.]
3305,80839,[0. 0. 1. 0.]
3306,80846,[0. 0. 1. 0.]
3307,80858,[0. 0. 1. 0.]
3308,80862,[0. 0. 1. 0.]
3309,80864,[0. 0. 1. 0.]
3310,80880,[0. 0. 1. 0.]
3311,80906,[0. 0. 1. 0.]
3312,80917,[0. 0. 1. 0.]
3313,80969,[0. 0. 1. 0.]
3314,81132,[0. 0. 1. 0.]
3315,81156,[0. 0. 1. 0.]
3316,81158,[0. 0. 1. 0.]
3317,81229,[0. 0. 1. 0.]
3318,81417,[0. 0. 1. 0.]
3319,81512,[0. 0. 1. 0.]
3320,81520,[0. 0. 1. 0.]
3321,81537,[0. 0. 1. 0.]
3322,81562,[0. 0. 1. 0.]
3323,81564,[0. 0. 1. 0.]
3324,81591,[0. 0. 1. 0.]
3325,81782,[0. 0. 0. 1.]
3326,81784,[0. 0. 1. 0.]
3327,81791,[0. 0. 1. 0.]
3328,81819,[0. 0. 1. 0.]
3329,81834,[0. 0. 1. 0.]
3330,81847,[0. 0. 1. 0.]
3331,82053,[0. 0. 1. 0.]
3332,82095,[0. 0. 1. 0.]
3333,82152,[0. 0. 0. 1.]
3334,82366,[0. 0. 1. 0.]
3335,82378,[0. 0. 1. 0.]
3336,82499,[0. 0. 1. 0.]
3337,82527,[0. 0. 1. 0.]
3338,82684,[0. 0. 1. 0.]
3339,82744,[0. 0. 1. 0.]
3340,82767,[0. 0. 1. 0.]
3341,82848,[1. 0. 0. 0.]
3342,82852,[0. 0. 1. 0.]
3343,83086,[0. 0. 1. 0.]
3344,83177,[0. 0. 1. 0.]
3345,83480,[0. 0. 0. 1.]
3346,83613,[0. 0. 0. 1.]
3347,83803,[0. 0. 1. 0.]
3348,84152,[0. 0. 0. 1.]
3349,84156,[0. 0. 1. 0.]
3350,84189,[0. 0. 1. 0.]
3351,84273,[0. 0. 0. 1.]
3352,84374,[0. 0. 0. 1.]
3353,84615,[0. 0. 0. 1.]
3354,84637,[0. 0. 0. 1.]
3355,84772,[0. 0. 0. 1.]
3356,84942,[0. 0. 0. 1.]
3357,84944,[0. 0. 0. 1.]
3358,84950,[0. 0. 0. 1.]
3359,85022,[0. 0. 0. 1.]
3360,85056,[0. 0. 0. 1.]
3361,85131,[0. 0. 0. 1.]
3362,85295,[0. 0. 1. 0.]
3363,85367,[0. 0. 0. 1.]
3364,85394,[0. 0. 1. 0.]
3365,85397,[0. 0. 0. 1.]
3366,85399,[0. 0. 0. 1.]
3367,85401,[0. 0. 1. 0.]
3368,85414,[0. 0. 0. 1.]
3369,85510,[0. 0. 0. 1.]
3370,85565,[0. 0. 0. 1.]
3371,85774,[0. 0. 1. 0.]
3372,85788,[0. 0. 0. 1.]
3373,86000,[0. 0. 1. 0.]
3374,86014,[0. 0. 0. 1.]
3375,86059,[0. 0. 0. 1.]
3376,86190,[0. 0. 0. 1.]
3377,86295,[0. 0. 0. 1.]
3378,86298,[0. 0. 0. 1.]
3379,86320,[0. 0. 0. 1.]
3380,86332,[0. 0. 0. 1.]
3381,86345,[0. 0. 1. 0.]
3382,86347,[0. 0. 1. 0.]
3383,86377,[0. 0. 1. 0.]
3384,86548,[0. 0. 0. 1.]
3385,86628,[0. 0. 0. 1.]
3386,86781,[0. 0. 1. 0.]
3387,86815,[0. 0. 0. 1.]
3388,86817,[0. 0. 0. 1.]
3389,86833,[0. 0. 0. 1.]
3390,86880,[0. 0. 0. 1.]
3391,86882,[0. 0. 0. 1.]
3392,86892,[0. 0. 1. 0.]
3393,87192,[0. 0. 0. 1.]
3394,87197,[0. 0. 1. 0.]
3395,87222,[0. 0. 0. 1.]
3396,87232,[0. 0. 0. 1.]
3397,87234,[0. 0. 0. 1.]
3398,87298,[0. 0. 0. 1.]
3399,87304,[0. 0. 1. 0.]
3400,87306,[0. 0. 0. 1.]
3401,87413,[0. 1. 0. 0.]
3402,94896,[0. 1. 0. 0.]
3403,87430,[0. 0. 0. 1.]
3404,87483,[0. 0. 0. 1.]
3405,87485,[0. 0. 0. 1.]
3406,87520,[0. 0. 0. 1.]
3407,87522,[0. 0. 0. 1.]
3408,87529,[0. 0. 0. 1.]
3409,87785,[0. 0. 1. 0.]
3410,87867,[0. 0. 0. 1.]
3411,87869,[0. 0. 0. 1.]
3412,87876,[0. 0. 0. 1.]
3413,88069,[0. 0. 0. 1.]
3414,88108,[0. 0. 0. 1.]
3415,88125,[0. 0. 0. 1.]
3416,88129,[0. 0. 0. 1.]
3417,88140,[0. 0. 0. 1.]
3418,88163,[0. 0. 0. 1.]
3419,88179,[0. 0. 0. 1.]
3420,88267,[0. 0. 0. 1.]
3421,88345,[0. 0. 1. 0.]
3422,88405,[0. 0. 0. 1.]
3423,88515,[0. 0. 0. 1.]
3424,88672,[0. 0. 0. 1.]
3425,88699,[0. 0. 1. 0.]
3426,88744,[0. 0. 0. 1.]
3427,88812,[0. 0. 0. 1.]
3428,88932,[0. 0. 0. 1.]
3429,89028,[0. 0. 1. 0.]
3430,89039,[0. 0. 0. 1.]
3431,89072,[0. 0. 1. 0.]
3432,89087,[0. 0. 0. 1.]
3433,89281,[0. 0. 1. 0.]
3434,89343,[0. 0. 0. 1.]
3435,89427,[0. 0. 0. 1.]
3436,89470,[0. 0. 0. 1.]
3437,89492,[0. 0. 0. 1.]
3438,89678,[0. 0. 1. 0.]
3439,89753,[0. 0. 0. 1.]
3440,89774,[0. 0. 0. 1.]
3441,89837,[0. 0. 0. 1.]
3442,89840,[0. 0. 0. 1.]
3443,89864,[0. 0. 0. 1.]
3444,89898,[0. 0. 0. 1.]
3445,89904,[0. 0. 0. 1.]
3446,90057,[0. 0. 0. 1.]
3447,90249,[0. 0. 0. 1.]
3448,90353,[0. 0. 0. 1.]
3449,90374,[0. 0. 0. 1.]
3450,90376,[0. 0. 0. 1.]
3451,90405,[0. 0. 0. 1.]
3452,90430,[0. 0. 0. 1.]
3453,90439,[0. 0. 0. 1.]
3454,90469,[0. 0. 0. 1.]
3455,90471,[0. 0. 0. 1.]
3456,90522,[0. 0. 0. 1.]
3457,90524,[0. 0. 0. 1.]
3458,90528,[0. 0. 0. 1.]
3459,90531,[1. 0. 0. 0.]
3460,90576,[0. 0. 0. 1.]
3461,90603,[0. 0. 0. 1.]
3462,90647,[0. 0. 0. 1.]
3463,90717,[0. 0. 0. 1.]
3464,90719,[0. 0. 0. 1.]
3465,90809,[0. 0. 0. 1.]
3466,90866,[0. 0. 0. 1.]
3467,90888,[0. 0. 0. 1.]
3468,90890,[0. 0. 0. 1.]
3469,91079,[0. 0. 0. 1.]
3470,91126,[0. 0. 0. 1.]
3471,91233,[0. 0. 1. 0.]
3472,91266,[0. 0. 1. 0.]
3473,91386,[0. 0. 0. 1.]
3474,91414,[0. 0. 0. 1.]
3475,91483,[0. 0. 0. 1.]
3476,91500,[0. 0. 0. 1.]
3477,91542,[0. 0. 0. 1.]
3478,91622,[0. 0. 0. 1.]
3479,91628,[0. 0. 0. 1.]
3480,91630,[0. 0. 0. 1.]
3481,91653,[0. 0. 0. 1.]
3482,91671,[0. 0. 0. 1.]
3483,91690,[0. 0. 0. 1.]
3484,91842,[0. 0. 0. 1.]
3485,91869,[0. 0. 0. 1.]
3486,91974,[0. 0. 0. 1.]
3487,91978,[0. 0. 0. 1.]
3488,92008,[0. 0. 0. 1.]
3489,92192,[0. 0. 0. 1.]
3490,92198,[0. 0. 0. 1.]
3491,92234,[0. 0. 0. 1.]
3492,92264,[0. 0. 0. 1.]
3493,92391,[0. 0. 0. 1.]
3494,92420,[0. 0. 0. 1.]
3495,92507,[0. 0. 0. 1.]
3496,92535,[0. 0. 0. 1.]
3497,92643,[0. 0. 0. 1.]
3498,92681,[0. 0. 0. 1.]
3499,92694,[0. 0. 0. 1.]
3500,92938,[0. 0. 0. 1.]
3501,92954,[0. 0. 1. 0.]
3502,93022,[0. 1. 0. 0.]
3503,93114,[1. 0. 0. 0.]
3504,93139,[0. 0. 1. 0.]
3505,93242,[0. 0. 0. 1.]
3506,93297,[0. 0. 0. 1.]
3507,93320,[0. 1. 0. 0.]
3508,93326,[0. 0. 0. 1.]
3509,93363,[0. 0. 0. 1.]
3510,93443,[0. 0. 0. 1.]
3511,93510,[0. 0. 0. 1.]
3512,93512,[0. 0. 0. 1.]
3513,93563,[0. 0. 0. 1.]
3514,93721,[0. 0. 0. 1.]
3515,93740,[0. 0. 0. 1.]
3516,93766,[0. 0. 0. 1.]
3517,93790,[0. 0. 0. 1.]
3518,93805,[0. 0. 0. 1.]
3519,93855,[0. 0. 0. 1.]
3520,94015,[0. 0. 0. 1.]
3521,94018,[0. 0. 0. 1.]
3522,94150,[0. 0. 0. 1.]
3523,94323,[0. 0. 0. 1.]
3524,94478,[0. 0. 0. 1.]
3525,94780,[0. 0. 0. 1.]
3526,94799,[0. 0. 0. 1.]
3527,94864,[0. 0. 0. 1.]
3528,94953,[0. 0. 0. 1.]
3529,94959,[0. 0. 0. 1.]
3530,94985,[0. 0. 0. 1.]
3531,95088,[0. 0. 0. 1.]
3532,95105,[0. 0. 0. 1.]
3533,95135,[0. 0. 0. 1.]
3534,95149,[0. 0. 1. 0.]
3535,95167,[0. 0. 0. 1.]
3536,95170,[0. 1. 0. 0.]
3537,95193,[0. 1. 0. 0.]
3538,95199,[0. 0. 0. 1.]
3539,95201,[0. 0. 0. 1.]
3540,95207,[0. 0. 0. 1.]
3541,95307,[0. 0. 0. 1.]
3542,95309,[0. 0. 0. 1.]
3543,95311,[0. 0. 1. 0.]
3544,95313,[0. 0. 1. 0.]
3545,95377,[0. 0. 1. 0.]
3546,95441,[0. 0. 0. 1.]
3547,95449,[0. 0. 0. 1.]
3548,95558,[0. 0. 0. 1.]
3549,95583,[0. 0. 0. 1.]
3550,95633,[0. 0. 1. 0.]
3551,95654,[0. 1. 0. 0.]
3552,95744,[0. 0. 0. 1.]
3553,95761,[0. 0. 0. 1.]
3554,95858,[0. 0. 1. 0.]
3555,95873,[0. 0. 0. 1.]
3556,96079,[0. 0. 0. 1.]
3557,96281,[0. 0. 0. 1.]
3558,96283,[0. 0. 0. 1.]
3559,96417,[0. 0. 0. 1.]
3560,96432,[0. 0. 0. 1.]
